Date,Time,Signal,Price,Open,High,Low,Close
2024.12.26,15:45:00,SELL,2623.06,2623.96,2624.4,2621.72,2623.06
2024.12.26,16:15:00,BUY,2625.9,2625.44,2626.04,2625.38,2625.9
2024.12.26,16:35:00,BUY,2626.03,2625.64,2626.5,2625.44,2626.03
2024.12.26,16:45:00,BUY,2627.58,2626.23,2628.04,2626.23,2627.58
2024.12.27,03:45:00,BUY,2632.92,2631.54,2633.62,2631.54,2632.92
2024.12.27,04:50:00,BUY,2632.76,2632.38,2633.68,2632.1,2632.76
2024.12.27,08:15:00,BUY,2634.74,2633.96,2634.93,2633.92,2634.74
2024.12.27,10:05:00,SELL,2628.54,2629.98,2630.32,2628.01,2628.54
2024.12.30,01:20:00,BUY,2625.06,2624.38,2625.92,2624.16,2625.06
2024.12.30,01:35:00,BUY,2624.35,2623.13,2624.35,2623.13,2624.35
2024.12.30,03:00:00,BUY,2623.74,2622.38,2624.12,2622.16,2623.74
2024.12.30,07:40:00,BUY,2622.29,2621.36,2622.59,2621.34,2622.29
2024.12.30,08:45:00,SELL,2619.16,2620.1,2620.1,2618.24,2619.16
2024.12.30,14:50:00,BUY,2621.46,2620.72,2621.94,2620.29,2621.46
2024.12.30,15:05:00,BUY,2620.97,2620.28,2621.52,2619.93,2620.97
2024.12.30,15:25:00,BUY,2621.82,2621.72,2622.56,2620.33,2621.82
2024.12.30,15:35:00,SELL,2615.51,2616.96,2617.21,2614.37,2615.51
2024.12.31,03:30:00,BUY,2610.99,2610.28,2611.51,2610.28,2610.99
2024.12.31,04:45:00,SELL,2607.74,2608.34,2608.36,2607.42,2607.74
2024.12.31,07:30:00,SELL,2606.8,2606.96,2606.96,2606.52,2606.8
2024.12.31,08:25:00,BUY,2607.84,2607.66,2608.31,2607.04,2607.84
2024.12.31,08:45:00,BUY,2607.31,2606.52,2607.59,2606.52,2607.31
2024.12.31,15:15:00,SELL,2605.91,2607.68,2608.24,2605.72,2605.91
2024.12.31,15:25:00,BUY,2613.86,2612.26,2615.05,2612.26,2613.86
2025.01.03,09:15:00,SELL,2655.1,2656.1,2656.38,2654.92,2655.1
2025.01.03,13:25:00,SELL,2657.01,2657.2,2657.4,2656.82,2657.01
2025.01.03,14:15:00,SELL,2657.32,2657.84,2657.9,2656.62,2657.32
2025.01.06,03:25:00,SELL,2645.62,2645.66,2645.85,2644.92,2645.62
2025.01.06,13:20:00,BUY,2642.82,2639.68,2643.36,2639.32,2642.82
2025.01.06,15:40:00,SELL,2624.83,2630.25,2630.88,2624.28,2624.83
2025.01.06,18:25:00,BUY,2638.48,2638.05,2638.85,2637.22,2638.48
2025.01.06,19:50:00,SELL,2634.4,2635.64,2635.74,2634.27,2634.4
2025.01.06,20:20:00,BUY,2638.26,2637.16,2638.3,2636.31,2638.26
2025.01.06,21:00:00,SELL,2633.53,2634.64,2634.64,2632.98,2633.53
2025.01.06,21:55:00,SELL,2634.33,2634.68,2635.02,2633.92,2634.33
2025.01.06,23:05:00,BUY,2636.02,2635.25,2636.17,2635.25,2636.02
2025.01.07,02:05:00,SELL,2634.1,2634.41,2634.67,2634.07,2634.1
2025.01.07,17:10:00,BUY,2648.56,2644.75,2648.87,2644.12,2648.56
2025.01.07,22:45:00,BUY,2648.74,2647.74,2649.08,2647.61,2648.74
2025.01.08,01:30:00,BUY,2649.6,2648.72,2649.66,2648.69,2649.6
2025.01.08,03:15:00,SELL,2648.19,2648.9,2649.12,2647.93,2648.19
2025.01.08,03:45:00,SELL,2647.84,2648.78,2648.79,2647.84,2647.84
2025.01.08,04:55:00,SELL,2648.85,2649.76,2649.76,2648.84,2648.85
2025.01.08,08:00:00,SELL,2649.38,2649.99,2650.09,2648.9,2649.38
2025.01.08,08:15:00,BUY,2651.84,2651.18,2652.07,2650.72,2651.84
2025.01.08,10:30:00,BUY,2651.42,2650.43,2652.24,2650.01,2651.42
2025.01.08,13:30:00,SELL,2648.64,2649.02,2649.66,2647.56,2648.64
2025.01.08,14:15:00,SELL,2647.54,2649.71,2649.72,2647.54,2647.54
2025.01.08,14:45:00,BUY,2652.11,2650.39,2652.15,2650.33,2652.11
2025.01.08,19:55:00,BUY,2655.6,2654.43,2656.59,2654.35,2655.6
2025.01.08,20:25:00,BUY,2656.18,2655.66,2656.87,2654.86,2656.18
2025.01.08,20:50:00,SELL,2652.4,2654.19,2654.19,2651.68,2652.4
2025.01.09,03:35:00,BUY,2659.32,2659.15,2660.0,2658.86,2659.32
2025.01.09,04:15:00,SELL,2657.46,2657.88,2657.88,2656.71,2657.46
2025.01.09,05:05:00,BUY,2660.61,2659.64,2660.8,2659.58,2660.61
2025.01.09,06:05:00,SELL,2658.48,2658.89,2658.89,2658.3,2658.48
2025.01.09,07:05:00,BUY,2660.86,2660.08,2660.97,2659.62,2660.86
2025.01.09,07:35:00,SELL,2658.49,2659.15,2659.2,2658.14,2658.49
2025.01.09,07:55:00,SELL,2658.43,2659.34,2659.37,2657.72,2658.43
2025.01.09,08:30:00,BUY,2661.97,2660.92,2662.09,2660.47,2661.97
2025.01.09,10:10:00,BUY,2661.88,2661.81,2662.43,2661.38,2661.88
2025.01.09,19:20:00,BUY,2666.35,2665.97,2667.5,2665.97,2666.35
2025.01.09,19:30:00,SELL,2664.08,2665.0,2665.19,2663.9,2664.08
2025.01.09,20:05:00,BUY,2667.28,2666.1,2667.62,2665.77,2667.28
2025.01.10,01:50:00,BUY,2669.75,2668.92,2670.23,2668.9,2669.75
2025.01.10,02:30:00,BUY,2670.04,2669.86,2670.19,2669.56,2670.04
2025.01.10,03:20:00,BUY,2670.86,2670.68,2670.87,2670.03,2670.86
2025.01.10,15:50:00,BUY,2680.87,2680.65,2681.06,2675.2,2680.87
2025.01.13,03:10:00,SELL,2681.56,2684.6,2684.6,2681.49,2681.56
2025.01.13,04:05:00,BUY,2689.48,2688.12,2689.97,2687.55,2689.48
2025.01.13,05:40:00,SELL,2686.6,2686.85,2687.02,2686.12,2686.6
2025.01.13,05:55:00,BUY,2687.92,2687.62,2688.24,2687.45,2687.92
2025.01.13,06:25:00,SELL,2686.64,2687.31,2687.32,2686.34,2686.64
2025.01.13,08:15:00,BUY,2689.7,2688.3,2689.72,2688.18,2689.7
2025.01.13,09:05:00,BUY,2689.54,2689.48,2689.9,2688.68,2689.54
2025.01.13,09:25:00,SELL,2688.2,2688.56,2688.9,2687.24,2688.2
2025.01.14,02:45:00,BUY,2670.81,2670.76,2671.09,2670.39,2670.81
2025.01.14,03:00:00,BUY,2671.58,2670.43,2672.08,2670.43,2671.58
2025.01.14,03:50:00,BUY,2670.51,2670.21,2670.7,2669.36,2670.51
2025.01.14,13:15:00,SELL,2665.3,2665.31,2665.84,2665.12,2665.3
2025.01.14,13:50:00,BUY,2669.3,2668.13,2669.43,2667.62,2669.3
2025.01.14,15:00:00,BUY,2669.7,2668.39,2670.72,2668.26,2669.7
2025.01.14,15:40:00,SELL,2663.62,2665.62,2666.05,2663.1,2663.62
2025.01.14,15:50:00,SELL,2666.59,2667.28,2668.17,2664.51,2666.59
2025.01.14,17:15:00,BUY,2671.0,2670.54,2671.65,2670.03,2671.0
2025.01.14,19:10:00,SELL,2668.84,2668.99,2669.08,2668.36,2668.84
2025.01.14,19:30:00,BUY,2671.35,2670.39,2671.69,2670.28,2671.35
2025.01.14,20:05:00,SELL,2667.23,2668.15,2668.23,2667.02,2667.23
2025.01.14,20:30:00,BUY,2669.44,2669.36,2670.27,2669.3,2669.44
2025.01.15,04:05:00,BUY,2672.83,2670.74,2673.03,2670.65,2672.83
2025.01.15,04:40:00,BUY,2672.96,2670.86,2673.04,2670.85,2672.96
2025.01.15,16:50:00,BUY,2683.74,2682.34,2684.41,2682.33,2683.74
2025.01.15,17:50:00,SELL,2678.03,2680.24,2680.24,2677.49,2678.03
2025.01.15,18:15:00,BUY,2682.98,2682.02,2683.34,2681.84,2682.98
2025.01.16,08:15:00,SELL,2690.38,2691.32,2691.94,2690.28,2690.38
2025.01.16,08:25:00,SELL,2691.91,2691.92,2692.56,2691.61,2691.91
2025.01.16,08:50:00,BUY,2694.24,2693.68,2694.28,2693.4,2694.24
2025.01.17,03:25:00,SELL,2710.24,2710.6,2711.2,2709.92,2710.24
2025.01.17,03:50:00,BUY,2713.73,2713.38,2714.78,2713.3,2713.73
2025.01.17,07:05:00,SELL,2714.4,2714.52,2714.71,2714.07,2714.4
2025.01.17,07:25:00,SELL,2713.66,2714.49,2714.5,2713.59,2713.66
2025.01.17,15:25:00,SELL,2707.99,2710.81,2710.81,2707.99,2707.99
2025.01.17,17:00:00,BUY,2714.05,2711.83,2714.78,2711.54,2714.05
2025.01.17,17:25:00,BUY,2712.93,2712.17,2713.57,2711.79,2712.93
2025.01.17,19:10:00,BUY,2712.39,2712.15,2712.83,2711.54,2712.39
2025.01.17,19:30:00,BUY,2712.08,2711.4,2712.42,2711.38,2712.08
2025.01.17,20:25:00,SELL,2708.41,2709.76,2709.76,2708.27,2708.41
2025.01.20,07:55:00,BUY,2707.26,2704.92,2707.28,2704.66,2707.26
2025.01.20,11:25:00,BUY,2706.51,2705.77,2706.75,2705.77,2706.51
2025.01.20,15:45:00,BUY,2705.69,2704.25,2709.86,2703.29,2705.69
2025.01.20,16:00:00,BUY,2708.18,2705.15,2709.53,2705.15,2708.18
2025.01.20,18:25:00,BUY,2706.81,2705.63,2708.22,2705.28,2706.81
2025.01.20,18:40:00,BUY,2708.41,2707.99,2709.01,2706.88,2708.41
2025.01.20,19:30:00,BUY,2708.57,2707.45,2708.72,2705.86,2708.57
2025.01.20,20:20:00,BUY,2708.08,2706.86,2708.43,2706.38,2708.08
2025.01.21,01:30:00,BUY,2708.61,2707.59,2709.27,2707.5,2708.61
2025.01.21,13:30:00,BUY,2721.02,2719.89,2721.27,2719.73,2721.02
2025.01.22,16:40:00,BUY,2753.63,2752.2,2754.24,2751.94,2753.63
2025.01.22,17:20:00,BUY,2754.28,2753.06,2754.71,2752.78,2754.28
2025.01.22,22:05:00,BUY,2755.78,2755.33,2755.83,2755.25,2755.78
2025.01.22,22:35:00,SELL,2755.17,2755.24,2755.32,2754.9,2755.17
2025.01.22,23:30:00,SELL,2755.38,2755.55,2755.61,2755.28,2755.38
2025.01.23,01:10:00,SELL,2755.1,2755.46,2755.67,2754.83,2755.1
2025.01.23,02:00:00,SELL,2753.21,2755.29,2755.3,2753.16,2753.21
2025.01.23,03:10:00,SELL,2754.64,2755.26,2755.72,2754.46,2754.64
2025.01.23,08:35:00,SELL,2753.99,2754.78,2754.84,2753.77,2753.99
2025.01.23,10:25:00,SELL,2754.15,2754.59,2754.73,2753.28,2754.15
2025.01.23,13:05:00,SELL,2751.7,2752.98,2753.14,2751.1,2751.7
2025.01.23,14:10:00,SELL,2749.51,2751.34,2751.61,2746.68,2749.51
2025.01.23,18:30:00,BUY,2752.37,2751.01,2752.75,2751.01,2752.37
2025.01.24,18:50:00,SELL,2772.03,2772.73,2773.66,2769.99,2772.03
2025.01.24,19:25:00,BUY,2775.55,2774.77,2775.59,2774.6,2775.55
2025.01.24,19:55:00,SELL,2773.3,2773.74,2773.84,2772.85,2773.3
2025.01.27,11:55:00,SELL,2763.44,2764.0,2764.03,2762.78,2763.44
2025.01.27,12:25:00,BUY,2767.54,2765.27,2768.15,2764.47,2767.54
2025.01.27,14:35:00,SELL,2761.56,2762.42,2762.76,2760.62,2761.56
2025.01.27,14:55:00,SELL,2761.39,2762.04,2762.56,2761.08,2761.39
2025.01.28,07:15:00,SELL,2743.49,2743.65,2743.82,2742.91,2743.49
2025.01.28,08:25:00,SELL,2740.91,2741.17,2741.67,2740.64,2740.91
2025.01.28,09:20:00,BUY,2742.59,2741.75,2742.91,2741.34,2742.59
2025.01.28,09:50:00,SELL,2739.58,2740.23,2740.23,2738.62,2739.58
2025.01.28,11:00:00,BUY,2741.8,2741.23,2742.52,2740.46,2741.8
2025.01.29,08:50:00,SELL,2759.61,2760.63,2760.64,2759.57,2759.61
2025.01.29,10:20:00,BUY,2763.73,2763.31,2764.14,2763.1,2763.73
2025.01.29,11:05:00,SELL,2761.61,2762.05,2762.06,2761.42,2761.61
2025.01.29,11:35:00,BUY,2763.56,2763.08,2763.65,2762.79,2763.56
2025.01.29,12:15:00,SELL,2760.52,2761.96,2762.01,2760.46,2760.52
2025.01.29,22:15:00,SELL,2755.06,2755.58,2756.51,2753.26,2755.06
2025.01.29,22:35:00,SELL,2756.85,2756.96,2757.62,2756.54,2756.85
2025.01.29,23:50:00,BUY,2759.06,2757.52,2759.3,2757.46,2759.06
2025.01.31,09:10:00,BUY,2796.08,2794.11,2796.17,2793.78,2796.08
2025.01.31,10:30:00,SELL,2792.97,2793.76,2793.87,2792.55,2792.97
2025.01.31,11:35:00,BUY,2796.19,2796.03,2796.49,2795.81,2796.19
2025.01.31,11:45:00,SELL,2794.19,2794.55,2794.94,2793.78,2794.19
2025.01.31,13:25:00,BUY,2796.65,2795.6,2797.34,2795.34,2796.65
2025.01.31,20:30:00,SELL,2796.54,2799.86,2800.0,2795.51,2796.54
2025.01.31,20:40:00,BUY,2802.14,2801.31,2803.12,2800.52,2802.14
2025.01.31,21:25:00,BUY,2801.86,2801.42,2801.92,2800.53,2801.86
2025.01.31,21:40:00,SELL,2796.48,2800.34,2800.34,2796.12,2796.48
2025.01.31,23:15:00,BUY,2802.12,2801.69,2802.83,2801.43,2802.12
2025.01.31,23:55:00,SELL,2798.47,2800.42,2800.42,2798.1,2798.47
2025.02.03,01:20:00,SELL,2793.05,2800.82,2800.82,2790.63,2793.05
2025.02.03,10:20:00,BUY,2796.86,2794.43,2798.03,2793.95,2796.86
2025.02.04,07:40:00,SELL,2815.44,2815.67,2815.87,2815.13,2815.44
2025.02.04,10:35:00,SELL,2813.29,2815.8,2815.9,2812.65,2813.29
2025.02.04,11:45:00,BUY,2820.9,2819.38,2821.07,2819.14,2820.9
2025.02.04,12:15:00,SELL,2815.81,2816.6,2817.19,2815.79,2815.81
2025.02.04,13:55:00,SELL,2815.4,2815.85,2815.88,2814.83,2815.4
2025.02.04,14:20:00,BUY,2819.12,2819.1,2820.06,2818.33,2819.12
2025.02.05,20:55:00,BUY,2865.77,2865.75,2866.48,2865.35,2865.77
2025.02.05,21:15:00,BUY,2867.88,2865.5,2868.27,2865.36,2867.88
2025.02.05,21:55:00,SELL,2863.61,2864.9,2865.33,2863.03,2863.61
2025.02.06,01:10:00,SELL,2866.45,2866.86,2867.02,2866.01,2866.45
2025.02.06,01:25:00,BUY,2868.54,2867.97,2868.71,2867.95,2868.54
2025.02.06,02:40:00,BUY,2869.37,2868.39,2869.67,2868.29,2869.37
2025.02.06,03:05:00,SELL,2866.14,2867.22,2867.4,2865.24,2866.14
2025.02.06,03:40:00,BUY,2869.09,2868.98,2869.97,2868.53,2869.09
2025.02.06,03:55:00,BUY,2871.63,2870.03,2871.8,2869.98,2871.63
2025.02.06,04:30:00,BUY,2871.18,2870.86,2872.37,2870.51,2871.18
2025.02.06,05:20:00,SELL,2866.46,2867.94,2868.07,2866.18,2866.46
2025.02.06,05:55:00,BUY,2869.37,2869.35,2869.77,2868.83,2869.37
2025.02.06,07:45:00,SELL,2866.83,2867.83,2867.85,2865.52,2866.83
2025.02.06,08:05:00,BUY,2869.21,2869.04,2869.64,2868.76,2869.21
2025.02.06,08:20:00,BUY,2869.98,2869.57,2870.09,2869.39,2869.98
2025.02.06,08:40:00,SELL,2867.52,2868.18,2868.29,2867.23,2867.52
2025.02.06,14:00:00,BUY,2869.29,2865.97,2870.26,2865.97,2869.29
2025.02.06,15:00:00,SELL,2863.69,2864.49,2864.55,2861.74,2863.69
2025.02.06,15:25:00,SELL,2861.35,2862.77,2862.97,2860.44,2861.35
2025.02.07,15:15:00,SELL,2860.54,2861.52,2862.35,2860.32,2860.54
2025.02.07,16:15:00,BUY,2869.13,2864.86,2869.97,2864.55,2869.13
2025.02.07,18:20:00,BUY,2871.05,2870.54,2872.25,2870.01,2871.05
2025.02.07,18:35:00,SELL,2864.44,2866.2,2866.28,2863.66,2864.44
2025.02.10,01:25:00,BUY,2869.91,2867.14,2869.96,2866.59,2869.91
2025.02.11,04:45:00,BUY,2918.17,2917.3,2918.26,2913.84,2918.17
2025.02.11,09:05:00,BUY,2915.8,2913.3,2916.02,2913.24,2915.8
2025.02.11,10:10:00,SELL,2911.36,2912.53,2912.71,2910.51,2911.36
2025.02.11,10:40:00,SELL,2911.5,2912.58,2913.31,2909.89,2911.5
2025.02.12,17:10:00,SELL,2888.9,2889.04,2889.44,2886.98,2888.9
2025.02.13,15:50:00,SELL,2909.07,2911.06,2911.55,2905.92,2909.07
2025.02.13,16:25:00,SELL,2909.35,2912.38,2912.38,2909.09,2909.35
2025.02.13,16:40:00,BUY,2914.51,2914.33,2916.4,2913.34,2914.51
2025.02.13,19:05:00,BUY,2916.37,2914.81,2916.45,2914.76,2916.37
2025.02.13,20:30:00,BUY,2919.02,2917.17,2919.22,2917.08,2919.02
2025.02.13,20:45:00,BUY,2921.04,2918.16,2921.06,2917.55,2921.04
2025.02.14,14:15:00,BUY,2932.42,2931.03,2932.94,2930.99,2932.42
2025.02.14,14:40:00,SELL,2929.28,2929.56,2929.58,2927.84,2929.28
2025.02.14,15:05:00,SELL,2927.57,2927.76,2928.8,2926.18,2927.57
2025.02.14,15:40:00,SELL,2918.22,2930.34,2930.4,2917.93,2918.22
2025.02.17,07:05:00,BUY,2901.0,2900.83,2901.01,2899.36,2901.0
2025.02.17,08:00:00,SELL,2893.89,2896.26,2896.73,2891.85,2893.89
2025.02.17,08:55:00,BUY,2896.63,2896.03,2897.35,2895.92,2896.63
2025.02.17,16:00:00,BUY,2897.76,2896.82,2898.29,2896.48,2897.76
2025.02.17,18:40:00,SELL,2896.89,2897.06,2898.03,2896.68,2896.89
2025.02.17,19:45:00,SELL,2898.54,2898.8,2898.83,2898.16,2898.54
2025.02.18,01:10:00,SELL,2897.67,2898.44,2898.44,2897.66,2897.67
2025.02.18,02:25:00,SELL,2898.69,2898.94,2899.1,2898.3,2898.69
2025.02.18,02:45:00,BUY,2899.55,2899.53,2900.28,2899.3,2899.55
2025.02.18,03:05:00,SELL,2896.73,2898.01,2898.05,2896.64,2896.73
2025.02.18,04:20:00,SELL,2897.51,2898.1,2898.28,2897.16,2897.51
2025.02.18,04:40:00,BUY,2903.42,2902.13,2905.17,2902.13,2903.42
2025.02.19,05:10:00,BUY,2928.89,2927.78,2929.38,2927.4,2928.89
2025.02.19,06:20:00,BUY,2928.6,2928.36,2928.89,2928.29,2928.6
2025.02.19,06:30:00,SELL,2927.12,2928.0,2928.0,2926.98,2927.12
2025.02.19,07:00:00,BUY,2929.57,2929.21,2930.3,2929.0,2929.57
2025.02.19,07:30:00,BUY,2931.41,2929.35,2931.41,2929.34,2931.41
2025.02.19,09:05:00,BUY,2933.43,2932.89,2934.22,2932.89,2933.43
2025.02.19,15:05:00,BUY,2940.48,2939.53,2941.62,2938.94,2940.48
2025.02.19,16:05:00,BUY,2939.01,2936.48,2939.43,2935.96,2939.01
2025.02.19,16:25:00,SELL,2933.91,2934.33,2934.42,2930.26,2933.91
2025.02.19,16:35:00,SELL,2934.53,2934.66,2935.27,2931.29,2934.53
2025.02.19,16:45:00,BUY,2937.9,2936.24,2938.62,2935.72,2937.9
2025.02.19,17:50:00,SELL,2933.6,2934.92,2935.3,2933.46,2933.6
2025.02.19,22:30:00,BUY,2935.86,2934.56,2936.22,2934.52,2935.86
2025.02.19,23:00:00,BUY,2936.12,2935.87,2936.26,2935.41,2936.12
2025.02.19,23:35:00,SELL,2933.47,2933.71,2933.99,2932.67,2933.47
2025.02.20,01:30:00,SELL,2933.67,2934.33,2934.38,2933.67,2933.67
2025.02.20,03:55:00,BUY,2937.0,2936.54,2937.8,2936.54,2937.0
2025.02.20,04:15:00,BUY,2936.82,2936.3,2937.29,2936.0,2936.82
2025.02.20,14:35:00,BUY,2944.07,2943.72,2944.21,2942.78,2944.07
2025.02.20,14:55:00,BUY,2945.39,2943.48,2945.94,2943.46,2945.39
2025.02.20,15:45:00,SELL,2936.36,2940.05,2940.07,2934.74,2936.36
2025.02.20,18:55:00,SELL,2943.08,2943.3,2943.93,2942.86,2943.08
2025.02.20,20:00:00,SELL,2940.07,2940.46,2940.46,2938.69,2940.07
2025.02.21,03:10:00,BUY,2946.04,2945.76,2946.99,2945.23,2946.04
2025.02.21,03:40:00,SELL,2936.52,2941.61,2942.48,2936.1,2936.52
2025.02.21,14:55:00,SELL,2930.1,2930.68,2931.47,2929.96,2930.1
2025.02.21,15:30:00,SELL,2929.22,2932.51,2932.9,2926.99,2929.22
2025.02.21,16:15:00,BUY,2934.2,2933.87,2935.44,2933.5,2934.2
2025.02.21,16:35:00,SELL,2929.64,2930.99,2931.46,2928.19,2929.64
2025.02.21,17:10:00,SELL,2928.0,2931.51,2931.74,2927.62,2928.0
2025.02.21,18:20:00,BUY,2932.67,2932.64,2933.56,2932.01,2932.67
2025.02.21,23:15:00,BUY,2935.81,2935.3,2936.02,2934.95,2935.81
2025.02.24,02:55:00,SELL,2930.1,2932.12,2932.13,2929.75,2930.1
2025.02.24,04:40:00,BUY,2937.19,2935.28,2937.53,2935.24,2937.19
2025.02.24,08:05:00,BUY,2938.94,2936.8,2939.84,2936.79,2938.94
2025.02.24,12:50:00,SELL,2935.73,2936.87,2936.93,2935.02,2935.73
2025.02.24,13:15:00,BUY,2939.77,2938.9,2939.77,2938.62,2939.77
2025.02.24,17:00:00,SELL,2933.44,2938.61,2938.73,2932.64,2933.44
2025.02.24,18:10:00,BUY,2942.56,2940.64,2942.97,2940.64,2942.56
2025.02.24,18:55:00,BUY,2943.42,2942.35,2943.56,2941.78,2943.42
2025.02.25,03:45:00,BUY,2947.85,2947.2,2947.94,2946.45,2947.85
2025.02.25,05:25:00,SELL,2945.04,2945.58,2945.79,2944.98,2945.04
2025.02.25,16:45:00,SELL,2937.18,2938.83,2939.98,2936.02,2937.18
2025.02.26,02:15:00,BUY,2925.12,2924.42,2925.92,2924.28,2925.12
2025.02.26,03:05:00,BUY,2924.79,2923.8,2925.25,2923.14,2924.79
2025.02.26,03:50:00,SELL,2921.21,2921.41,2922.17,2920.82,2921.21
2025.02.26,07:25:00,BUY,2919.95,2918.57,2921.14,2918.23,2919.95
2025.02.26,07:55:00,SELL,2915.47,2915.96,2916.57,2915.42,2915.47
2025.02.26,10:20:00,SELL,2912.25,2913.17,2913.63,2911.72,2912.25
2025.02.26,10:50:00,BUY,2917.63,2914.26,2917.8,2913.9,2917.63
2025.02.26,12:05:00,BUY,2915.61,2914.27,2916.85,2914.27,2915.61
2025.02.26,12:35:00,SELL,2913.46,2914.2,2914.34,2913.43,2913.46
2025.02.26,13:50:00,SELL,2913.33,2915.19,2915.24,2913.27,2913.33
2025.02.26,14:10:00,SELL,2914.28,2914.95,2914.96,2913.66,2914.28
2025.02.26,19:05:00,BUY,2914.6,2914.5,2915.31,2914.21,2914.6
2025.02.26,20:05:00,BUY,2915.96,2914.97,2916.05,2914.85,2915.96
2025.02.26,22:20:00,BUY,2914.16,2913.84,2914.44,2913.45,2914.16
2025.02.27,03:35:00,BUY,2916.67,2916.26,2918.39,2915.81,2916.67
2025.02.27,04:00:00,SELL,2912.13,2912.65,2912.67,2911.84,2912.13
2025.02.27,04:45:00,SELL,2909.23,2912.94,2912.96,2908.82,2909.23
2025.02.28,23:05:00,SELL,2854.18,2854.24,2854.67,2853.28,2854.18
2025.03.04,09:10:00,BUY,2891.5,2889.64,2891.94,2889.62,2891.5
2025.03.04,17:05:00,BUY,2911.17,2906.99,2911.27,2906.5,2911.17
2025.03.04,17:25:00,BUY,2907.06,2905.98,2907.46,2903.95,2907.06
2025.03.05,03:05:00,SELL,2913.28,2914.26,2914.29,2912.57,2913.28
2025.03.05,07:50:00,BUY,2917.06,2915.06,2917.16,2914.98,2917.06
2025.03.05,11:40:00,BUY,2918.01,2916.44,2918.23,2916.39,2918.01
2025.03.05,12:25:00,BUY,2917.26,2914.48,2917.76,2914.48,2917.26
2025.03.05,13:40:00,BUY,2915.47,2914.95,2916.64,2914.95,2915.47
2025.03.05,13:50:00,SELL,2913.45,2914.3,2914.3,2912.62,2913.45
2025.03.05,17:05:00,BUY,2917.32,2914.88,2921.76,2914.88,2917.32
2025.03.05,17:15:00,BUY,2917.51,2916.96,2918.57,2915.6,2917.51
2025.03.05,20:00:00,BUY,2916.09,2915.97,2918.95,2915.76,2916.09
2025.03.05,20:10:00,BUY,2917.02,2916.11,2917.8,2915.91,2917.02
2025.03.05,20:50:00,BUY,2917.8,2916.17,2917.94,2916.17,2917.8
2025.03.06,01:40:00,BUY,2918.57,2917.64,2918.7,2917.64,2918.57
2025.03.06,06:25:00,SELL,2917.23,2917.41,2917.88,2916.87,2917.23
2025.03.06,08:00:00,BUY,2920.91,2919.86,2922.68,2919.86,2920.91
2025.03.06,09:25:00,SELL,2916.11,2917.52,2918.04,2915.42,2916.11
2025.03.06,16:50:00,BUY,2915.4,2914.55,2915.93,2914.32,2915.4
2025.03.06,17:45:00,BUY,2915.58,2913.83,2916.3,2912.88,2915.58
2025.03.06,18:10:00,BUY,2914.25,2913.08,2915.92,2912.73,2914.25
2025.03.06,23:05:00,SELL,2910.31,2910.61,2911.14,2910.14,2910.31
2025.03.06,23:40:00,SELL,2910.29,2910.65,2910.65,2909.89,2910.29
2025.03.07,01:20:00,BUY,2913.02,2912.3,2913.05,2912.25,2913.02
2025.03.07,02:00:00,SELL,2908.68,2910.47,2910.47,2908.66,2908.68
2025.03.07,03:50:00,SELL,2907.15,2908.47,2908.89,2906.8,2907.15
2025.03.07,08:00:00,SELL,2909.05,2909.63,2909.77,2908.3,2909.05
2025.03.07,08:20:00,BUY,2911.34,2911.09,2911.96,2910.97,2911.34
2025.03.07,16:20:00,BUY,2917.52,2917.08,2918.86,2915.89,2917.52
2025.03.07,18:10:00,BUY,2916.12,2914.77,2917.48,2914.74,2916.12
2025.03.07,19:15:00,SELL,2905.9,2911.02,2911.12,2905.52,2905.9
2025.03.10,01:15:00,SELL,2910.32,2913.51,2913.53,2909.81,2910.32
2025.03.10,02:45:00,BUY,2916.73,2915.95,2916.93,2915.88,2916.73
2025.03.10,03:05:00,BUY,2917.56,2916.77,2917.75,2916.18,2917.56
2025.03.10,03:40:00,SELL,2914.87,2915.02,2915.04,2914.17,2914.87
2025.03.10,03:50:00,SELL,2914.14,2915.03,2915.11,2913.21,2914.14
2025.03.10,04:05:00,BUY,2916.85,2916.61,2918.01,2916.13,2916.85
2025.03.10,04:20:00,BUY,2915.77,2915.25,2916.46,2915.13,2915.77
2025.03.10,04:50:00,SELL,2913.07,2913.68,2914.06,2912.91,2913.07
2025.03.10,05:45:00,SELL,2911.21,2911.88,2911.96,2910.82,2911.21
2025.03.10,09:15:00,SELL,2909.6,2910.75,2911.87,2909.56,2909.6
2025.03.10,09:55:00,BUY,2914.51,2912.76,2914.64,2912.73,2914.51
2025.03.10,10:25:00,BUY,2915.11,2913.51,2915.13,2913.17,2915.11
2025.03.10,10:50:00,SELL,2907.02,2910.22,2911.22,2905.78,2907.02
2025.03.10,12:25:00,BUY,2912.66,2912.12,2913.32,2911.38,2912.66
2025.03.10,13:05:00,SELL,2908.53,2909.2,2910.36,2908.07,2908.53
2025.03.10,18:05:00,SELL,2903.45,2905.88,2906.95,2902.53,2903.45
2025.03.11,05:25:00,BUY,2898.14,2897.06,2899.07,2896.63,2898.14
2025.03.11,09:25:00,BUY,2897.95,2895.04,2897.97,2894.98,2897.95
2025.03.12,04:00:00,SELL,2911.91,2914.17,2914.18,2911.91,2911.91
2025.03.12,04:35:00,BUY,2916.66,2916.09,2917.37,2915.73,2916.66
